Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCP55,OUT027,1000
FDX22,OUT017,1000
FDI05,OUT035,1000
FDC51,OUT027,1000
FDC10,OUT013,1000
FDJ46,OUT045,1000
FDV10,OUT010,1000
FDX12,OUT027,1000
FDL43,OUT019,1000
DRB13,OUT046,1000
FDF59,OUT027,1000
FDT35,OUT049,1000
NCJ19,OUT035,1000
FDT35,OUT018,1000
FDI48,OUT046,1000
DRC24,OUT019,1000
NCZ05,OUT017,1000
FDJ57,OUT049,1000
FDX11,OUT017,1000
FDE09,OUT035,1000
NCK06,OUT049,1000
DRE37,OUT017,1000
FDV56,OUT046,1000
FDY43,OUT017,1000
FDV35,OUT013,1000
FDF05,OUT019,1000
FDA36,OUT035,1000
FDS13,OUT027,1000
FDU47,OUT013,1000
FDI36,OUT010,1000
FDH48,OUT046,1000
FDZ14,OUT013,1000
FDS46,OUT013,1000
FDE21,OUT017,1000
FDA26,OUT049,1000
FDV12,OUT046,1000
FDL46,OUT019,1000
FDN57,OUT013,1000
NCJ18,OUT017,1000
FDO36,OUT045,1000
FDX55,OUT018,1000
FDT25,OUT019,1000
FDD16,OUT049,1000
NCX18,OUT013,1000
NCG55,OUT018,1000
NCV18,OUT049,1000
NCS18,OUT035,1000
FDC37,OUT045,1000
FDE47,OUT046,1000
DRG49,OUT019,1000
FDC39,OUT049,1000
FDH24,OUT019,1000
FDV39,OUT027,1000
NCL17,OUT045,1000
NCY53,OUT035,1000
FDH52,OUT013,1000
NCD19,OUT018,1000
FDI44,OUT046,1000
DRD49,OUT027,1000
FDN08,OUT035,1000
FDO20,OUT027,1000
FDY02,OUT046,1000
FDX23,OUT045,1000
FDX01,OUT017,1000
FDH20,OUT027,1000
NCX41,OUT017,1000
FDD21,OUT027,1000
DRH11,OUT019,1000
DRE60,OUT018,1000
FDB10,OUT013,1000
FDH38,OUT013,1000
NCL07,OUT018,1000
FDD48,OUT046,1000
NCT54,OUT027,1000
FDF32,OUT027,1000
DRH51,OUT045,1000
DRG03,OUT035,1000
NCY42,OUT019,1000
FDH32,OUT017,1000
NCJ06,OUT027,1000
FDH47,OUT027,1000
FDZ08,OUT018,1000
FDK16,OUT017,1000
DRG01,OUT018,1000
NCM53,OUT027,1000
NCB07,OUT035,1000
NCZ06,OUT035,1000
FDU48,OUT049,1000
NCB55,OUT027,1000
FDP15,OUT013,1000
FDF17,OUT046,1000
NCN06,OUT049,1000
DRM48,OUT018,1000
FDH10,OUT046,1000
FDC60,OUT018,1000
FDE35,OUT018,1000
DRI23,OUT013,1000
NCR38,OUT013,1000
FDP04,OUT035,1000
NCW17,OUT045,1000
FDX34,OUT017,1000
NCK53,OUT045,1000
NCO54,OUT010,1000
NCH55,OUT046,1000
FDT44,OUT027,1000
DRG49,OUT046,1000
FDX46,OUT010,1000
DRG36,OUT049,1000
FDU37,OUT049,1000
FDK10,OUT049,1000
DRF37,OUT027,1000
FDC44,OUT035,1000
FDP15,OUT046,1000
FDZ27,OUT027,1000
FDY22,OUT019,1000
DRG51,OUT035,1000
FDN58,OUT045,1000
FDW01,OUT049,1000
FDX24,OUT018,1000
FDO51,OUT017,1000
FDJ52,OUT027,1000
NCY06,OUT010,1000
FDE20,OUT018,1000
FDT23,OUT010,1000
FDQ51,OUT046,1000
FDE35,OUT046,1000
FDB46,OUT013,1000
NCG19,OUT035,1000
NCL06,OUT018,1000
FDT36,OUT019,1000
FDC56,OUT049,1000
FDJ26,OUT049,1000
FDZ59,OUT017,1000
FDV11,OUT027,1000
FDR13,OUT010,1000
FDI15,OUT018,1000
FDF47,OUT018,1000
NCB54,OUT019,1000
NCK19,OUT027,1000
FDX16,OUT017,1000
FDL50,OUT045,1000
NCE31,OUT035,1000
DRJ01,OUT049,1000
FDE22,OUT013,1000
FDY20,OUT019,1000
NCO14,OUT045,1000
NCR50,OUT017,1000
DRM47,OUT017,1000
FDO27,OUT010,1000
FDJ20,OUT027,1000
NCX17,OUT013,1000
FDG59,OUT049,1000
FDD52,OUT045,1000
FDO48,OUT017,1000
FDC59,OUT019,1000
FDS15,OUT018,1000
FDB47,OUT035,1000
FDV14,OUT019,1000
FDB27,OUT013,1000
FDA35,OUT035,1000
FDN51,OUT018,1000
FDO39,OUT019,1000
FDB28,OUT049,1000
DRJ25,OUT046,1000
FDH46,OUT027,1000
FDI10,OUT045,1000
FDU21,OUT018,1000
FDD09,OUT049,1000
FDD10,OUT046,1000
FDN31,OUT010,1000
FDA46,OUT018,1000
FDM56,OUT046,1000
FDF11,OUT010,1000
FDS32,OUT018,1000
NCM06,OUT013,1000
FDZ26,OUT045,1000
FDO01,OUT013,1000
FDJ46,OUT049,1000
FDG26,OUT019,1000
FDZ38,OUT035,1000
NCO55,OUT013,1000
FDT60,OUT035,1000
FDW37,OUT049,1000
NCK42,OUT018,1000
FDA45,OUT046,1000
FDW55,OUT018,1000
FDY44,OUT017,1000
FDQ31,OUT017,1000
FDM09,OUT049,1000
FDH12,OUT018,1000
NCQ43,OUT035,1000
FDT33,OUT035,1000
NCT41,OUT018,1000
DRJ25,OUT010,1000
NCQ41,OUT046,1000
NCN17,OUT049,1000
DRO35,OUT027,1000
FDU27,OUT018,1000
FDY43,OUT027,1000
FDG46,OUT035,1000
DRL49,OUT018,1000
NCB55,OUT049,1000
FDK28,OUT049,1000
FDO49,OUT045,1000
FDT03,OUT013,1000
FDW33,OUT027,1000
FDR02,OUT035,1000
FDF50,OUT013,1000
FDA40,OUT018,1000
NCT53,OUT018,1000
FDY60,OUT035,1000
FDP44,OUT027,1000
NCQ50,OUT045,1000
NCC30,OUT017,1000
FDQ60,OUT018,1000
FDG41,OUT046,1000
FDQ03,OUT046,1000
FDM03,OUT045,1000
FDZ51,OUT018,1000
DRF51,OUT035,1000
FDF39,OUT017,1000
FDW52,OUT035,1000
FDY22,OUT049,1000
FDG14,OUT013,1000
FDA57,OUT017,1000
FDL45,OUT019,1000
FDX28,OUT046,1000
NCQ54,OUT013,1000
FDH40,OUT045,1000
FDU52,OUT035,1000
FDT60,OUT010,1000
FDK08,OUT045,1000
FDN04,OUT049,1000
FDE50,OUT013,1000
FDI16,OUT049,1000
FDM50,OUT049,1000
NCV30,OUT049,1000
FDT44,OUT013,1000
FDY60,OUT013,1000
FDT56,OUT017,1000
FDV58,OUT018,1000
FDU04,OUT013,1000
NCN05,OUT027,1000
FDI53,OUT018,1000
FDD34,OUT046,1000
FDW47,OUT027,1000
FDT51,OUT027,1000
FDO27,OUT013,1000
NCQ18,OUT018,1000
NCW05,OUT013,1000
FDI15,OUT010,1000
NCH43,OUT010,1000
FDT40,OUT049,1000
NCG19,OUT017,1000
NCM30,OUT035,1000
FDB38,OUT017,1000
FDB22,OUT046,1000
FDC58,OUT046,1000
NCI29,OUT013,1000
FDA23,OUT010,1000
DRG48,OUT013,1000
FDV21,OUT013,1000
NCG18,OUT019,1000
FDG40,OUT045,1000
FDU24,OUT018,1000
FDA22,OUT049,1000
FDY35,OUT046,1000
FDJ15,OUT045,1000
NCW18,OUT018,1000
FDK56,OUT018,1000
FDF44,OUT046,1000
FDP51,OUT049,1000
FDU22,OUT027,1000
FDM28,OUT017,1000
NCL42,OUT046,1000
FDJ15,OUT019,1000
FDI32,OUT018,1000
DRL11,OUT046,1000
DRO59,OUT018,1000
FDA07,OUT019,1000
NCO53,OUT013,1000
FDO21,OUT045,1000
FDW39,OUT045,1000
NCV17,OUT013,1000
FDE22,OUT046,1000
NCB06,OUT018,1000
DRF48,OUT017,1000
FDB05,OUT013,1000
FDP28,OUT027,1000
FDP23,OUT046,1000
NCS41,OUT018,1000
FDS40,OUT018,1000
FDA16,OUT017,1000
FDN20,OUT035,1000
FDF04,OUT027,1000
DRG36,OUT018,1000
FDW16,OUT018,1000
FDU09,OUT017,1000
FDW01,OUT046,1000
FDB15,OUT045,1000
NCJ17,OUT049,1000
NCT18,OUT018,1000
FDG16,OUT018,1000
FDP27,OUT017,1000
FDQ44,OUT027,1000
FDL50,OUT027,1000
FDW57,OUT027,1000
FDS34,OUT013,1000
NCV30,OUT035,1000
FDD26,OUT018,1000
FDA03,OUT045,1000
FDS27,OUT018,1000
FDM12,OUT013,1000
NCV42,OUT027,1000
NCS41,OUT046,1000
FDN56,OUT018,1000
DRK59,OUT046,1000
NCG18,OUT046,1000
NCN26,OUT017,1000
FDI60,OUT027,1000
NCI43,OUT049,1000
NCL17,OUT049,1000
FDQ19,OUT019,1000
FDY43,OUT049,1000
FDR36,OUT049,1000
FDJ58,OUT049,1000
DRY23,OUT045,1000
FDK26,OUT027,1000
DRH03,OUT045,1000
FDC10,OUT010,1000
FDD23,OUT013,1000
FDP32,OUT045,1000
FDO31,OUT035,1000
FDQ57,OUT013,1000
FDX32,OUT027,1000
FDC39,OUT027,1000
FDU55,OUT046,1000
FDL45,OUT013,1000
DRK37,OUT049,1000
FDK22,OUT013,1000
DRG37,OUT027,1000
FDK22,OUT017,1000
DRH36,OUT018,1000
DRC36,OUT018,1000
DRE03,OUT027,1000
FDF34,OUT046,1000
FDZ22,OUT046,1000
FDC44,OUT010,1000
FDN31,OUT027,1000
FDO03,OUT017,1000
FDA01,OUT049,1000
NCH42,OUT049,1000
FDF46,OUT018,1000
DRL35,OUT046,1000
FDW46,OUT049,1000
FDB58,OUT046,1000
FDD47,OUT018,1000
NCO17,OUT045,1000
FDJ26,OUT017,1000
FDU37,OUT045,1000
